Search Term,Title,Price,Condition,Sold Quantity,Location,Discount,Seller Rating,Seller Sales Completed,Seller Username,Seller Location,Color,Seller Address,Payment Methods,Description
Google Pixel,Google Pixel 7a Pro,880000,used,,"{'id': 'TUxBQlJFQzkyMTVa', 'name': 'Recoleta'}",,,,,,,"{'city': {'id': 'TUxBQlJFQzkyMTVa', 'name': 'Recoleta'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlJFQzkyMTVa', 'name': 'Recoleta'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1105510253}",,
Google Pixel,Google Pixel 7 128gb/8gb (obsidiana) Usado Con Accesorios,700000,used,,"{'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}",,,,,,,"{'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlBBUjgxMDQ0MQ', 'name': 'Parque Leloir'}, 'city': {'id': 'TUxBQ0lUVTNjNDFm', 'name': 'Ituzaingó'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1031759886}",,
Google Pixel,Google Pixel 4a 128 Gb 6gb Ram (no Funciona La Pantalla),45000,used,,"{'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}",,,,,,,"{'city': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1258734189}",,
Google Pixel,Celular Google Pixel 3a Repuesto,80000,used,,{'name': 'Gregorio de Laferrere'},,,,,,,"{'city': {'name': 'Gregorio de Laferrere'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdSRTEzMjJa', 'name': 'Gregorio de Laferrere'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 859340537}",,
Google Pixel,Vendo O Permuto Google Pixel 8 Pro Nuevo Libre ,1300000,used,,{'name': 'Florencio Varela'},,,,,,,"{'city': {'name': 'Florencio Varela'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0ZMTzYyNTZl', 'name': 'Florencio Varela'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 984994702}",,
Google Pixel,Google Pixel 3a En Perfectas Condiciones. Leer Descripción!!,80000,used,,"{'id': 'TUxBQ0lUVTMwYmI2', 'name': 'Ituzaingó'}",,,,,,,"{'city': {'id': 'TUxBQ0lUVTMwYmI2', 'name': 'Ituzaingó'}, 'state': {'id': 'AR-W', 'name': 'Corrientes'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0lUVTMwYmI2', 'name': 'Ituzaingó'}, 'state': {'id': 'TUxBUENPUnM5MjI0', 'name': 'Corrientes'}}, 'id': 1108691046}",,
Google Pixel,Google Pixel 3a Xl,11111,used,,"{'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}",,,,,,,"{'city': {'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0xBTmJjYzE4', 'name': 'Lanús'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 681887079}",,
Google Pixel,Celular Google Pixel 4 Xl,290000,used,,{'name': 'El Palomar'},,,,,,,"{'city': {'name': 'El Palomar'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'id': 153802715}",,
Google Pixel,Google Pixel 8 ,850000,used,,"{'id': 'TUxBV2lsZGU', 'name': 'Wilde'}",,,,,,,"{'city': {'id': 'TUxBV2lsZGU', 'name': 'Wilde'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'id': 1056430581}",,
Google Pixel,Google Pixel 6 8/128 Gb Stormy Black,400000,used,,{'name': 'LOMAS DE ZAMORA (GBA) Ingeniero budge'},,,,,,,"{'city': {'name': 'LOMAS DE ZAMORA (GBA) Ingeniero budge'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'id': 1175470820}",,
Google Pixel,Google Pixel 6 Pro 12gb 256gb  I M P E C A B L E !!!,800000,used,,"{'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}",,,,,,,"{'city': {'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJFTDcyNTJa', 'name': 'Belgrano'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 147091996}",,
Google Pixel,Pixel 7 128gb Usado Lima Libre + Funda + Templado Colocado,499999,used,,"{'id': 'TUxBV2lsZGU', 'name': 'Wilde'}",,,,,,,"{'city': {'id': 'TUxBV2lsZGU', 'name': 'Wilde'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQldJTDg5NTda', 'name': 'Wilde'}, 'city': {'id': 'TUxBQ0FWRTc5OTQ1', 'name': 'Avellaneda'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 145085609}",,
Google Pixel,Pixel 7 Pro Google,950000,used,,"{'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}",,,,,,,"{'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1249223426}",,
Google Pixel,Celular Google Pixel 7a,751999,used,,{'name': 'Valle Maria'},,,,,,,"{'city': {'name': 'Valle Maria'}, 'state': {'id': 'AR-E', 'name': 'Entre Ríos'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'state': {'id': 'TUxBUEVOVHMzNTdm', 'name': 'Entre Ríos'}}, 'id': 100841447}",,
Google Pixel,Google Pixel 3a - Impecable ,179000,used,,{'name': 'ManuelB.Gonnet'},,,,,,,"{'city': {'name': 'ManuelB.Gonnet'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQk1BTjY4NzFa', 'name': 'Manuel B. Gonnet'}, 'city': {'id': 'TUxBQzlERTU5MTA', 'name': '9 de Julio'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 159772938}",,
Google Pixel,Google Pixel 4a 128gb En Caja Sin Cable Con Detalle,100000,used,,"{'id': 'TUxBQ1NBTm1pZ3VlbA', 'name': 'San Miguel'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTm1pZ3VlbA', 'name': 'San Miguel'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTm1pZ3VlbA', 'name': 'San Miguel'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 101598076}",,
Google Pixel,Celular Samsung A34 5g ,450000,used,,{'name': 'San Justo'},,,,,,,"{'city': {'name': 'San Justo'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjQ0ODgwMA', 'name': 'San Justo'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1100796724}",,
Google Pixel,Celular Google Pixel 3 A Xl - No Funciona Sirve P/ Repuestos,40000,used,,{'name': 'San Isidro'},,,,,,,"{'city': {'name': 'San Isidro'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTjg4ZmJk', 'name': 'San Isidro'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 551103990}",,
Google Pixel,Google Pixel 6 8gb/128gb 6.4´´ Dual Sim,649000,used,,"{'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}",,,,,,,"{'city': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1064851304}",,
Google Pixel,Google Pixel 6 Pro 128gb Cloudy White Excelente En Caja,940000,used,,"{'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}",,,,,,,"{'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 149361255}",,
Google Pixel,Google Pixel 7 5g 128gb Igual A Nuevo Completo En Caja,499999,used,,"{'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}",,,,,,,"{'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1137155731}",,
Google Pixel,Google Pixel 7 Pro 256 Gb  12 Gb Ram En Caja,850000,used,,"{'id': 'TUxBV2lsZGU', 'name': 'Wilde'}",,,,,,,"{'city': {'id': 'TUxBV2lsZGU', 'name': 'Wilde'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0FWRTc5OTQ1', 'name': 'Avellaneda'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 162392028}",,
Google Pixel,Google Pixel 5a,300000,used,,"{'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}",,,,,,,"{'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'AR-X', 'name': 'Córdoba'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0NBUGNiZGQx', 'name': 'Córdoba'}, 'state': {'id': 'TUxBUENPUmFkZGIw', 'name': 'Córdoba'}}, 'id': 1286994946}",,
Google Pixel,Google Pixel 6 - Excelente Estado,649999,used,,"{'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}",,,,,,,"{'city': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkJBUjM0MDha', 'name': 'Barracas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 56305369}",,
Google Pixel,Google Pixel 6 Pro 128gb Cloudy White Excelente En Caja,700000,used,,"{'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}",,,,,,,"{'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 149361255}",,
Google Pixel,Google Pixel 7 5g 128gb 8gb Ram Impecable 10/10 ,460000,used,,"{'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}",,,,,,,"{'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1ZJQ2E3MTQz', 'name': 'Vicente López'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1137155731}",,
Google Pixel,Celular Google Pixel 7 Pro 12 / 256 ,800000,used,,{'name': 'San Nicolás de Los Arroyos'},,,,,,,"{'city': {'name': 'San Nicolás de Los Arroyos'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQlNBTjQ5MjRa', 'name': 'San Nicolás de los Arroyos'}, 'city': {'id': 'TUxBQ1NBTjk0NDE', 'name': 'San Nicolás'}, 'state': {'id': 'TUxBUFpPTmFpbnRl', 'name': 'Buenos Aires Interior'}}, 'id': 1263836849}",,
Xiaomi Redmi,Xiaomi Redmi Note 11 4gb Ram 128gb Rom Color Gris Grafito,339999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 10c Dual Sim 128gb 4gb Ram Ocean Blue,209999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 12c Dual Sim 128 Gb  Ocean Blue 4 Gb Ram,249999,new,,{'name': 'Villa Celina'},,,,,,,"{'city': {'name': 'Villa Celina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW', 'name': 'Villa Celina'}, 'city': {'id': 'TUxBQ0xBTWF0YW56', 'name': 'La Matanza'}, 'state': {'id': 'TUxBUEdSQWVmNTVm', 'name': 'Bs.As. G.B.A. Oeste'}}, 'id': 1118245173}",,
Xiaomi Redmi,Xiaomi Redmi 13c Dual Sim 256 Gb  Midnight Black 8 Gb Ram,241999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi 12 Dual Sim 256 Gb  Midnight Black 8 Gb Ram,258999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi 10c Dual Sim 64 Gb  Verde Menta 4 Gb Ram,194999,new,,{'name': 'Garin'},,,,,,,"{'city': {'name': 'Garin'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkdBUjY5ODBa', 'name': 'Garín'}, 'city': {'id': 'TUxBQ0VTQzQ3YTc0', 'name': 'Escobar'}, 'state': {'id': 'TUxBUEdSQWU4ZDkz', 'name': 'Bs.As. G.B.A. Norte'}}, 'id': 1189654959}",,
Xiaomi Redmi,Xiaomi Redmi 9a 2gb/32gb Verde Garantia Tienda Oficial Color Verde Majestuoso,144649,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1013769554}",,
Xiaomi Redmi,Xiaomi Redmi 9c Dual Sim 128 Gb  Púrpura Lavanda 4 Gb Ram,210599,new,,"{'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}",,,,,,,"{'city': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkFMTTMwNTBa', 'name': 'Almagro'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1199959692}",,
Xiaomi Redmi,Xiaomi Redmi Note 11 6gb 128gb Gris,299000,new,,"{'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}",,,,,,,"{'city': {'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ0JFUjYyYWU3', 'name': 'Berazategui'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1148547999}",,
Xiaomi Redmi,Xiaomi Redmi Note 13 Pro Dual Sim 256 Gb  Negro 8 Gb Ram,441999,new,,"{'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}",,,,,,,"{'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'AR-T', 'name': 'Tucumán'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1NBTmMyZjY5', 'name': 'San Miguel de Tucumán'}, 'state': {'id': 'TUxBUFRVQ244NmM3', 'name': 'Tucumán'}}, 'id': 15188470}",,
Xiaomi Redmi,Xiaomi Redmi A2 Dual Sim 32 Gb  Black 2 Gb Ram,145837,new,,"{'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}",,,,,,,"{'city': {'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TUxBQkNPTDI3NDNa', 'name': 'Colegiales'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1307849632}",,
Xiaomi Redmi,Xiaomi Redmi Note 12 Pro Dual Sim 256 Gb  Gris 8 Gb Ram,531029,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1255635941}",,
Xiaomi Redmi,Xiaomi Redmi 10a Dual Sim 32 Gb  Gris Grafito 2 Gb Ram,208529,new,,"{'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}",,,,,,,"{'city': {'id': 'QVItQ1BhcnF1ZSBDaGFz', 'name': 'Parque Chas'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'neighborhood': {'id': 'TVhYUGFycXVlIENoYXNUVXhCUTBOQlVHWmxaR', 'name': 'Parque Chas'}, 'city': {'id': 'TUxBQ0NBUGZlZG1sYQ', 'name': 'Capital Federal'}, 'state': {'id': 'TUxBUENBUGw3M2E1', 'name': 'Capital Federal'}}, 'id': 1255635941}",,
Xiaomi Redmi,Xiaomi Redmi Note 12 4g Dual Sim 128 Gb  Gris Ónix 4 Gb Ram,325269,new,,"{'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}",,,,,,,"{'city': {'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'country': {'id': 'AR', 'name': 'Argentina'}, 'search_location': {'city': {'id': 'TUxBQ1FVSWI1MzY', 'name': 'Quilmes'}, 'state': {'id': 'TUxBUEdSQXJlMDNm', 'name': 'Bs.As. G.B.A. Sur'}}, 'id': 1266265716}",,
